"source_company","target_company","Source_Industry","Target_Industry","Matching_Item","source_lat","source_long","source_industry","source_resource_needs","source_by_products","target_lat","target_long","target_industry","target_resource_needs","target_by_products"
"Blowplast Recycling","Cargill Ghana Limited","Recycling","Cocoa Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.68952,0.01021,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Blowplast Recycling","Niche Cocoa Processing","Recycling","Cocoa Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.69065,0.02184,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Blowplast Recycling","Cocoa Processing Company Limited","Recycling","Cocoa Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.65764,0.00339,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Blowplast Recycling","Afrotropic Cocoa Processing Company Limited","Recycling","Cocoa Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.64805,-0.09828,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Blowplast Recycling","Olam Cocoa Ghana Limited","Recycling","Cocoa Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",6.38729,-2.62542,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Blowplast Recycling","Plot Enterprise Ghana Limited","Recycling","Cocoa Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",4.98251,-1.72278,"Cocoa Processing",NA,"Residual cocoa solids | Cocoa shell"
"Blowplast Recycling","Nestle Ghana Limited","Recycling","Food","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.67414,-0.00408,"Food",NA,"Waste paper | Paper off cuts"
"Blowplast Recycling","Fan Milk Limited","Recycling","Food","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.68153,-0.01185,"Food",NA,"Waste paper | Paper off cuts"
"Blowplast Recycling","Usibras Ghana Limited","Recycling","Food","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.7408,0.09503,"Food",NA,"Waste paper | Paper off cuts | Cashew nut shell"
"Blowplast Recycling","Healthilife Beverages Limited","Recycling","Food","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.6518,-0.09413,"Food",NA,"Waste paper | Paper off cuts"
"Blowplast Recycling","Promasidor Ghana Limited","Recycling","Food","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.58663,-0.22673,"Food",NA,"Waste paper | Paper off cuts"
"Blowplast Recycling","Obapack Limited","Recycling","Food","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",7.61418,-1.9245,"Food",NA,"Waste paper | Paper off cuts | Food waste"
"Blowplast Recycling","Premium Foods Company Limited","Recycling","Food","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.66827,0.00683,"Food",NA,"Waste paper | Paper off cuts"
"Blowplast Recycling","Ghana Specialty Fats Industry Limited","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.68879,0.01272,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Wilmar Africa Limited","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.60377,-0.18695,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Norpalm Ghana Limited","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",4.92814,-1.89606,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Benso Oil Palm Plantation Limited","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.10795,-1.91433,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Twifo Oil Palm Plantation Limited","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.54784,-1.54776,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Ghana Oil Palm Development Company","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",6.09381,-0.83419,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Juaben Oil Mills Limited","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",6.81537,-1.41384,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Ghana Nuts Company Limited","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",7.53762,-1.9404,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Fuji Oil Ghana Limited","Recycling","Oil and Fat Processing","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",7.53785,-1.93896,"Oil and Fat Processing","Palm kennel shell","Oil waste | Palm kennel cake | Palm kennel shell"
"Blowplast Recycling","Polykraft Ghana Limited","Recycling","Paper and Paper Products","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.66675,-0.00277,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Blowplast Recycling","Sonapack Ghana Limited","Recycling","Paper and Paper Products","|",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets",5.66136,0.01083,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"AVS Industries Limited","Blowchem Industries","Plastic","Alcoholic and Non Alcoholic Beverages","Plastic",5.70441,0.01519,"Plastic","Plastic pellets","Plastic Film",5.73477,0.03033,"Alcoholic and Non Alcoholic Beverages","Water","Plastic bottles | Wastewater"
"AVS Industries Limited","Blowplast Recycling","Plastic","Recycling","Plastic, pellets",5.70441,0.01519,"Plastic","Plastic pellets","Plastic Film",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets"
"AVS Industries Limited","JIAN Industries Limited","Plastic","Plastic","Plastic",5.70441,0.01519,"Plastic","Plastic pellets","Plastic Film",5.64068,-0.23568,"Plastic","Plastic pellets","Plastic Film"
"JIAN Industries Limited","Blowchem Industries","Plastic","Alcoholic and Non Alcoholic Beverages","Plastic",5.64068,-0.23568,"Plastic","Plastic pellets","Plastic Film",5.73477,0.03033,"Alcoholic and Non Alcoholic Beverages","Water","Plastic bottles | Wastewater"
"JIAN Industries Limited","Blowplast Recycling","Plastic","Recycling","Plastic, pellets",5.64068,-0.23568,"Plastic","Plastic pellets","Plastic Film",5.71941,0.01611,"Recycling","Wastewater | Plastic bottles","Plastic pellets"
"JIAN Industries Limited","AVS Industries Limited","Plastic","Plastic","Plastic",5.64068,-0.23568,"Plastic","Plastic pellets","Plastic Film",5.70441,0.01519,"Plastic","Plastic pellets","Plastic Film"
"Fine Print Industries","Buck Press Limited","Paper and Paper Product","Paper and Paper Product","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.65202,-0.25736,"Paper and Paper Product","Paper","Waste paper | Paper off cuts | Aluminium scraps"
"Fine Print Industries","Nestle Ghana Limited","Paper and Paper Product","Food","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.67414,-0.00408,"Food",NA,"Waste paper | Paper off cuts"
"Fine Print Industries","Fan Milk Limited","Paper and Paper Product","Food","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.68153,-0.01185,"Food",NA,"Waste paper | Paper off cuts"
"Fine Print Industries","Usibras Ghana Limited","Paper and Paper Product","Food","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.7408,0.09503,"Food",NA,"Waste paper | Paper off cuts | Cashew nut shell"
"Fine Print Industries","Healthilife Beverages Limited","Paper and Paper Product","Food","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.6518,-0.09413,"Food",NA,"Waste paper | Paper off cuts"
"Fine Print Industries","Promasidor Ghana Limited","Paper and Paper Product","Food","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.58663,-0.22673,"Food",NA,"Waste paper | Paper off cuts"
"Fine Print Industries","Obapack Limited","Paper and Paper Product","Food","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",7.61418,-1.9245,"Food",NA,"Waste paper | Paper off cuts | Food waste"
"Fine Print Industries","Premium Foods Company Limited","Paper and Paper Product","Food","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.66827,0.00683,"Food",NA,"Waste paper | Paper off cuts"
"Fine Print Industries","Polykraft Ghana Limited","Paper and Paper Product","Paper and Paper Products","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.66675,-0.00277,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Fine Print Industries","Sonapack Ghana Limited","Paper and Paper Product","Paper and Paper Products","Paper",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts",5.66136,0.01083,"Paper and Paper Products","Paper","Waste paper | Paper off cuts"
"Ferro Fabrik Limited","Praise Export Services Limited","Metal Fabrication","Food","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.71231,-0.2728,"Food","Palm fruits","Palm fruit chaff | Boiler ash | Palm kennel | Oil waste | Food waste"
"Ferro Fabrik Limited","Nkulenu Industries","Metal Fabrication","Food","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.68014,-0.17033,"Food","Palm chaff | Wood shaving","Palm fruit chaff | Boiler ash | Palm kennel |Oil waste"
"Ferro Fabrik Limited","Buck Press Limited","Metal Fabrication","Paper and Paper Product","|, Aluminium, scraps",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.65202,-0.25736,"Paper and Paper Product","Paper","Waste paper | Paper off cuts | Aluminium scraps"
"Ferro Fabrik Limited","Blowchem Industries","Metal Fabrication","Alcoholic and Non Alcoholic Beverages","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.73477,0.03033,"Alcoholic and Non Alcoholic Beverages","Water","Plastic bottles | Wastewater"
"Ferro Fabrik Limited","Fine Print Industries","Metal Fabrication","Paper and Paper Product","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.56033,-0.22358,"Paper and Paper Product","Paper","Waste paper | Paper off cuts"
"Ferro Fabrik Limited","Aluworks Limited","Metal Fabrication","Metal Fabrication","Slag, |",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.67491,0.02697,"Metal Fabrication","Aluminium scraps","Slag | Crude oil"
"Ferro Fabrik Limited","Chanrai Brand Limited","Metal Fabrication","Fat and Oil Processing","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.64521,0.00758,"Fat and Oil Processing","Palm oil","Wastewater | Oil waste| Waste paper"
"Ferro Fabrik Limited","Madam Gifty Palm Kennel Production","Metal Fabrication","Fat and Oil Processing","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",6.11205,-0.242595,"Fat and Oil Processing","Palm fruit","Palm kennel cake | Palm kennel shell"
"Ferro Fabrik Limited","Saw Mill Company","Metal Fabrication","Wood Processing","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.54828,-0.349003,"Wood Processing","Logs","Wood shavings | Saw dust"
"Ferro Fabrik Limited","Crocodile Machete (Ghana Limited)","Metal Fabrication","Metal Fabrication","|, Aluminium, scraps, Steel",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.66526,0.00166,"Metal Fabrication","Steel scraps| Aluminium scraps","Aluminium scraps | Steel scraps"
"Ferro Fabrik Limited","Alutrade","Metal Fabrication","Metal Fabrication","|, Aluminium, scraps",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.56148,-0.22338,"Metal Fabrication","Metal","Glass | Aluminium scraps"
"Ferro Fabrik Limited","Logs & Lumber Limited","Metal Fabrication","Wood Processing","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",6.67351,-1.60885,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Ferro Fabrik Limited","Sokoban Wood Village","Metal Fabrication","Wood Processing","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",6.62251,-1.60569,"Wood Processing","Logs","Wood shavings | Saw dust"
"Ferro Fabrik Limited","Rider Steel Ghana Limited","Metal Fabrication","Metal Smelting","Slag, |",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.70128,0.02168,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Ferro Fabrik Limited","Tema Steel Company Limited","Metal Fabrication","Metal Smelting","Slag, |",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.69131,-0.00173,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Ferro Fabrik Limited","Fabrimetal Ghana Limited","Metal Fabrication","Metal Smelting","Slag, |",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.82202,0.19705,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Ferro Fabrik Limited","Sentuo Steel Company Limited","Metal Fabrication","Metal Smelting","Slag, |",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.66999,0.01579,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Ferro Fabrik Limited","Volta Aluminium Company Limited","Metal Fabrication","Metal Smelting","Slag, |",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.66911,0.02079,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Ferro Fabrik Limited","Star Steel","Metal Fabrication","Metal Smelting","Slag, |",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.74501,0.09276,"Metal Smelting","Aluminium scraps | Steel scraps | Aluminium foil","Slag | Coke gas | Blast furnace gas | Converter gas"
"Ferro Fabrik Limited","Samartex Timber and Plywood Company Limited","Metal Fabrication","Wood Processing","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.61072,-2.56668,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Ferro Fabrik Limited","John Bittar Company Limited","Metal Fabrication","Wood Processing","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",6.22339,-2.48049,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Ferro Fabrik Limited","Specialised Timber Limited","Metal Fabrication","Wood Processing","|",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",6.64503,-1.60943,"Wood Processing",NA,"Wood shavings | Saw dust | Logs"
"Ferro Fabrik Limited","Kinapharma Limited","Metal Fabrication","Pharmaceuticals","Aluminium, foil",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.58525,-0.22746,"Pharmaceuticals",NA,"Aluminium foil"
"Ferro Fabrik Limited","Phyto Riker (GIHOC) Pharmaceuticals Limited","Metal Fabrication","Pharmaceuticals","Aluminium, foil",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.63881,-0.23891,"Pharmaceuticals",NA,"Aluminium foil"
"Ferro Fabrik Limited","Dannex Ayrton Starwin PLC-North Industrial Area","Metal Fabrication","Pharmaceuticals","Aluminium, foil",5.66541,0.00801,"Metal Fabrication","Slag | Aluminium foil | Aluminium scraps | Steel scraps","Slag",5.57434,-0.22387,"Pharmaceuticals",NA,"Aluminium foil"
